ref	rel	RELATION
745099	758645	IGNORE_STEREO
358882	745099	IGNORE_STEREO
358882	125973	IGNORE_STEREO
358882	758645	IGNORE_STEREO
125973	358882	IGNORE_STEREO
125973	758645	IGNORE_STEREO
758645	745099	IGNORE_STEREO
758645	358882	IGNORE_STEREO
758645	125973	IGNORE_STEREO
745103	745102	IGNORE_STEREO
745102	745103	IGNORE_STEREO
731592	731593	IGNORE_STEREO
731593	731592	IGNORE_STEREO
736784	736513	IGNORE_STEREO
736784	736870	IGNORE_STEREO
736784	736989	IGNORE_STEREO
736513	736784	IGNORE_STEREO
736513	736870	IGNORE_STEREO
736513	736989	IGNORE_STEREO
736870	736784	IGNORE_STEREO
736870	736513	IGNORE_STEREO
736870	736989	IGNORE_STEREO
736989	736784	IGNORE_STEREO
736989	736513	IGNORE_STEREO
736989	736870	IGNORE_STEREO
737374	737220	IGNORE_STEREO
737220	737374	IGNORE_STEREO
740185	740408	IGNORE_STEREO
740408	740185	IGNORE_STEREO
740932	743123	IGNORE_STEREO
743123	740932	IGNORE_STEREO
743123	743820	IGNORE_STEREO
743820	743123	IGNORE_STEREO
745412	746395	IGNORE_STEREO
746395	745412	IGNORE_STEREO
731792	731768	IGNORE_STEREO
731768	731792	IGNORE_STEREO
732493	732494	IGNORE_STEREO
732494	732493	IGNORE_STEREO
732496	732495	IGNORE_STEREO
732495	732496	IGNORE_STEREO
732510	732515	IGNORE_STEREO
732515	732510	IGNORE_STEREO
732511	732512	IGNORE_STEREO
732512	732511	IGNORE_STEREO
736294	736293	IGNORE_STEREO
736293	736294	IGNORE_STEREO
736835	736834	IGNORE_STEREO
736834	736835	IGNORE_STEREO
736858	744028	IGNORE_STEREO
744028	736858	IGNORE_STEREO
740544	740651	IGNORE_STEREO
740651	740544	IGNORE_STEREO
740545	741116	IGNORE_STEREO
741116	740545	IGNORE_STEREO
740546	740547	IGNORE_STEREO
740547	740546	IGNORE_STEREO
742349	742348	IGNORE_STEREO
742348	742349	IGNORE_STEREO
731760	731762	IGNORE_STEREO
731762	731760	IGNORE_STEREO
731761	731763	IGNORE_STEREO
731761	731782	IGNORE_STEREO
731761	731766	IGNORE_STEREO
731763	731761	IGNORE_STEREO
731763	731782	IGNORE_STEREO
731763	731766	IGNORE_STEREO
731782	731761	IGNORE_STEREO
731782	731763	IGNORE_STEREO
731782	731766	IGNORE_STEREO
731766	731761	IGNORE_STEREO
731766	731763	IGNORE_STEREO
731766	731782	IGNORE_STEREO
731764	731769	IGNORE_STEREO
731769	731764	IGNORE_STEREO
731774	731781	IGNORE_STEREO
731774	731775	IGNORE_STEREO
731774	731770	IGNORE_STEREO
731781	731774	IGNORE_STEREO
731781	731775	IGNORE_STEREO
731781	731770	IGNORE_STEREO
731775	731774	IGNORE_STEREO
731775	731781	IGNORE_STEREO
731775	731770	IGNORE_STEREO
731770	731774	IGNORE_STEREO
731770	731781	IGNORE_STEREO
731770	731775	IGNORE_STEREO
734452	734453	IGNORE_STEREO
734453	734452	IGNORE_STEREO
736857	744027	IGNORE_STEREO
744027	736857	IGNORE_STEREO
740787	759253	IGNORE_STEREO
759253	740787	IGNORE_STEREO
741143	741144	IGNORE_STEREO
741144	741143	IGNORE_STEREO
741114	741278	IGNORE_STEREO
741278	741114	IGNORE_STEREO
745342	745890	IGNORE_STEREO
745890	745342	IGNORE_STEREO
732015	731345	IGNORE_STEREO
731345	732015	IGNORE_STEREO
732044	749776	IGNORE_STEREO
749776	732044	IGNORE_STEREO
740135	765277	IGNORE_STEREO
765277	740135	IGNORE_STEREO
740087	740095	IGNORE_STEREO
740095	740087	IGNORE_STEREO
740089	740096	IGNORE_STEREO
740096	740089	IGNORE_STEREO
740091	740097	IGNORE_STEREO
740097	740091	IGNORE_STEREO
740092	740098	IGNORE_STEREO
740098	740092	IGNORE_STEREO
740093	740099	IGNORE_STEREO
740099	740093	IGNORE_STEREO
740604	740605	IGNORE_STEREO
740605	740604	IGNORE_STEREO
740607	740608	IGNORE_STEREO
740608	740607	IGNORE_STEREO
745507	746896	IGNORE_STEREO
745507	746895	IGNORE_STEREO
745507	746894	IGNORE_STEREO
746896	745507	IGNORE_STEREO
746896	746895	IGNORE_STEREO
746896	746894	IGNORE_STEREO
746895	745507	IGNORE_STEREO
746895	746896	IGNORE_STEREO
746895	746894	IGNORE_STEREO
746894	745507	IGNORE_STEREO
746894	746896	IGNORE_STEREO
746894	746895	IGNORE_STEREO
740094	740100	IGNORE_STEREO
740100	740094	IGNORE_STEREO
741851	741850	IGNORE_STEREO
741850	741851	IGNORE_STEREO
735160	724537	IGNORE_STEREO
724537	735160	IGNORE_STEREO
735163	724542	IGNORE_STEREO
724542	735163	IGNORE_STEREO
740300	740299	IGNORE_STEREO
740299	740300	IGNORE_STEREO
740302	740301	IGNORE_STEREO
740301	740302	IGNORE_STEREO
740305	740338	IGNORE_STEREO
740338	740305	IGNORE_STEREO
740308	740307	IGNORE_STEREO
740308	740336	IGNORE_STEREO
740307	740308	IGNORE_STEREO
740307	740336	IGNORE_STEREO
740336	740308	IGNORE_STEREO
740336	740307	IGNORE_STEREO
740310	740318	IGNORE_STEREO
740318	740310	IGNORE_STEREO
740304	740319	IGNORE_STEREO
740319	740304	IGNORE_STEREO
740306	740315	IGNORE_STEREO
740315	740306	IGNORE_STEREO
740309	740314	IGNORE_STEREO
740314	740309	IGNORE_STEREO
734557	732245	IGNORE_STEREO
732245	734557	IGNORE_STEREO
734596	734574	IGNORE_STEREO
734574	734596	IGNORE_STEREO
735847	742425	IGNORE_STEREO
742425	735847	IGNORE_STEREO
737589	2593574	IGNORE_STEREO
2593574	737589	IGNORE_STEREO
737591	737590	IGNORE_STEREO
737590	737591	IGNORE_STEREO
740187	740409	IGNORE_STEREO
740409	740187	IGNORE_STEREO
741485	759318	IGNORE_STEREO
759318	741485	IGNORE_STEREO
759318	757443	IGNORE_STEREO
757443	759318	IGNORE_STEREO
742745	742720	IGNORE_STEREO
742720	742745	IGNORE_STEREO
742038	742039	IGNORE_STEREO
742039	742038	IGNORE_STEREO
742040	742041	IGNORE_STEREO
742041	742040	IGNORE_STEREO
741906	741636	IGNORE_STEREO
741906	723006	IGNORE_STEREO
741906	741637	IGNORE_STEREO
741636	741906	IGNORE_STEREO
741636	723006	IGNORE_STEREO
741636	741637	IGNORE_STEREO
723006	741906	IGNORE_STEREO
723006	741636	IGNORE_STEREO
723006	741637	IGNORE_STEREO
741637	741906	IGNORE_STEREO
741637	741636	IGNORE_STEREO
741637	723006	IGNORE_STEREO
742572	764122	IGNORE_STEREO
764122	742572	IGNORE_STEREO
732435	731325	IGNORE_STEREO
731325	732435	IGNORE_STEREO
732436	731326	IGNORE_STEREO
731326	732436	IGNORE_STEREO
737106	737105	IGNORE_STEREO
737105	737106	IGNORE_STEREO
737083	737091	IGNORE_STEREO
737083	737087	IGNORE_STEREO
737091	737083	IGNORE_STEREO
737091	737087	IGNORE_STEREO
737087	737083	IGNORE_STEREO
737087	737091	IGNORE_STEREO
737084	737088	IGNORE_STEREO
737088	737084	IGNORE_STEREO
737088	737090	IGNORE_STEREO
737090	737088	IGNORE_STEREO
740316	740317	IGNORE_STEREO
740317	740316	IGNORE_STEREO
740321	740324	IGNORE_STEREO
740324	740321	IGNORE_STEREO
740325	740326	IGNORE_STEREO
740325	740320	IGNORE_STEREO
740325	740323	IGNORE_STEREO
740326	740325	IGNORE_STEREO
740326	740320	IGNORE_STEREO
740326	740323	IGNORE_STEREO
740320	740325	IGNORE_STEREO
740320	740326	IGNORE_STEREO
740320	740323	IGNORE_STEREO
740323	740325	IGNORE_STEREO
740323	740326	IGNORE_STEREO
740323	740320	IGNORE_STEREO
741720	761080	IGNORE_STEREO
761080	741720	IGNORE_STEREO
741486	741488	IGNORE_STEREO
741488	741486	IGNORE_STEREO
743119	323979	IGNORE_STEREO
323979	743119	IGNORE_STEREO
745841	751381	IGNORE_STEREO
751381	745841	IGNORE_STEREO
732928	732929	IGNORE_STEREO
732928	732930	IGNORE_STEREO
732929	732928	IGNORE_STEREO
732929	732930	IGNORE_STEREO
732930	732928	IGNORE_STEREO
732930	732929	IGNORE_STEREO
732956	732954	IGNORE_STEREO
732954	732956	IGNORE_STEREO
734699	727155	IGNORE_STEREO
727155	734699	IGNORE_STEREO
734700	727156	IGNORE_STEREO
727156	734700	IGNORE_STEREO
737180	737181	IGNORE_STEREO
737181	737180	IGNORE_STEREO
741371	741370	IGNORE_STEREO
741370	741371	IGNORE_STEREO
735303	735302	IGNORE_STEREO
735302	735303	IGNORE_STEREO
735304	735305	IGNORE_STEREO
735305	735304	IGNORE_STEREO
735306	735307	IGNORE_STEREO
735307	735306	IGNORE_STEREO
742516	2594048	IGNORE_STEREO
2594048	742516	IGNORE_STEREO
737254	737255	IGNORE_STEREO
737255	737254	IGNORE_STEREO
740322	740327	IGNORE_STEREO
740327	740322	IGNORE_STEREO
742147	742148	IGNORE_STEREO
742148	742147	IGNORE_STEREO
742406	760063	IGNORE_STEREO
760063	742406	IGNORE_STEREO
734820	734817	IGNORE_STEREO
734817	734820	IGNORE_STEREO
735357	735358	IGNORE_STEREO
735358	735357	IGNORE_STEREO
735370	735371	IGNORE_STEREO
735370	305233	IGNORE_STEREO
735371	735370	IGNORE_STEREO
735371	305233	IGNORE_STEREO
305233	735370	IGNORE_STEREO
305233	735371	IGNORE_STEREO
736688	2564583	IGNORE_STEREO
2564583	736688	IGNORE_STEREO
740332	740335	IGNORE_STEREO
740332	740333	IGNORE_STEREO
740332	740334	IGNORE_STEREO
740335	740332	IGNORE_STEREO
740335	740333	IGNORE_STEREO
740335	740334	IGNORE_STEREO
740333	740332	IGNORE_STEREO
740333	740335	IGNORE_STEREO
740333	740334	IGNORE_STEREO
740334	740332	IGNORE_STEREO
740334	740335	IGNORE_STEREO
740334	740333	IGNORE_STEREO
751070	751071	IGNORE_STEREO
751071	751070	IGNORE_STEREO
746339	762832	IGNORE_STEREO
762832	746339	IGNORE_STEREO
762832	762829	IGNORE_STEREO
762829	762832	IGNORE_STEREO
747236	747237	IGNORE_STEREO
747237	747236	IGNORE_STEREO
749689	749690	IGNORE_STEREO
749689	730967	IGNORE_STEREO
749690	749689	IGNORE_STEREO
749690	730967	IGNORE_STEREO
730967	749689	IGNORE_STEREO
730967	749690	IGNORE_STEREO
749241	749240	IGNORE_STEREO
749240	749241	IGNORE_STEREO
746623	755502	IGNORE_STEREO
755502	746623	IGNORE_STEREO
745998	747598	IGNORE_STEREO
747598	745998	IGNORE_STEREO
746494	750182	IGNORE_STEREO
750393	750182	IGNORE_STEREO
749798	750182	IGNORE_STEREO
777380	750182	IGNORE_STEREO
750182	746494	IGNORE_STEREO
750182	750393	IGNORE_STEREO
750182	749798	IGNORE_STEREO
750182	777380	IGNORE_STEREO
746861	767579	IGNORE_STEREO
767579	746861	IGNORE_STEREO
747998	747997	IGNORE_STEREO
747998	712219	IGNORE_STEREO
747997	747998	IGNORE_STEREO
747997	712219	IGNORE_STEREO
712219	747998	IGNORE_STEREO
712219	747997	IGNORE_STEREO
748915	748916	IGNORE_STEREO
748916	748915	IGNORE_STEREO
750143	764481	IGNORE_STEREO
764481	750143	IGNORE_STEREO
750245	750243	IGNORE_STEREO
750243	750245	IGNORE_STEREO
754936	750109	IGNORE_STEREO
750109	754936	IGNORE_STEREO
749738	749740	IGNORE_STEREO
749740	749738	IGNORE_STEREO
746127	746129	IGNORE_STEREO
746129	746127	IGNORE_STEREO
746128	746130	IGNORE_STEREO
746130	746128	IGNORE_STEREO
749766	733675	IGNORE_STEREO
733675	749766	IGNORE_STEREO
749767	749768	IGNORE_STEREO
749768	749767	IGNORE_STEREO
749855	749853	IGNORE_STEREO
749853	749855	IGNORE_STEREO
749622	749623	IGNORE_STEREO
749623	749622	IGNORE_STEREO
749624	749625	IGNORE_STEREO
749624	749626	IGNORE_STEREO
749624	749627	IGNORE_STEREO
749625	749624	IGNORE_STEREO
749625	749626	IGNORE_STEREO
749625	749627	IGNORE_STEREO
749626	749624	IGNORE_STEREO
749626	749625	IGNORE_STEREO
749626	749627	IGNORE_STEREO
749627	749624	IGNORE_STEREO
749627	749625	IGNORE_STEREO
749627	749626	IGNORE_STEREO
749314	749315	IGNORE_STEREO
749315	749314	IGNORE_STEREO
749316	749317	IGNORE_STEREO
749317	749316	IGNORE_STEREO
747091	744393	IGNORE_STEREO
744393	747091	IGNORE_STEREO
747602	754360	IGNORE_STEREO
754360	747602	IGNORE_STEREO
748788	2564579	IGNORE_STEREO
2564579	748788	IGNORE_STEREO
749700	749701	IGNORE_STEREO
749701	749700	IGNORE_STEREO
745737	745736	IGNORE_STEREO
745736	745737	IGNORE_STEREO
746229	746230	IGNORE_STEREO
746230	746229	IGNORE_STEREO
719276	759879	IGNORE_STEREO
759879	719276	IGNORE_STEREO
747704	751876	IGNORE_STEREO
751876	747704	IGNORE_STEREO
751876	766254	IGNORE_STEREO
766254	751876	IGNORE_STEREO
751756	646131	IGNORE_STEREO
646131	751756	IGNORE_STEREO
749772	749774	IGNORE_STEREO
749774	749772	IGNORE_STEREO
749773	749775	IGNORE_STEREO
749775	749773	IGNORE_STEREO
748850	748839	IGNORE_STEREO
748839	748850	IGNORE_STEREO
745894	744127	IGNORE_STEREO
744127	745894	IGNORE_STEREO
748341	2564584	IGNORE_STEREO
2564584	748341	IGNORE_STEREO
747707	747706	IGNORE_STEREO
747706	747707	IGNORE_STEREO
748452	748453	IGNORE_STEREO
748453	748452	IGNORE_STEREO
750713	750715	IGNORE_STEREO
750715	750713	IGNORE_STEREO
748825	748384	IGNORE_STEREO
748384	748825	IGNORE_STEREO
750064	750066	IGNORE_STEREO
750066	750064	IGNORE_STEREO
747400	751284	IGNORE_STEREO
747400	751285	IGNORE_STEREO
751284	747400	IGNORE_STEREO
751284	751285	IGNORE_STEREO
751285	747400	IGNORE_STEREO
751285	751284	IGNORE_STEREO
747517	747518	IGNORE_STEREO
747518	747517	IGNORE_STEREO
750873	753427	IGNORE_STEREO
753427	750873	IGNORE_STEREO
751468	751477	IGNORE_STEREO
751477	751468	IGNORE_STEREO
745893	743318	IGNORE_STEREO
743318	745893	IGNORE_STEREO
747013	753410	IGNORE_STEREO
747013	753411	IGNORE_STEREO
747013	753413	IGNORE_STEREO
747013	752314	IGNORE_STEREO
747013	752312	IGNORE_STEREO
747013	752313	IGNORE_STEREO
747013	753412	IGNORE_STEREO
753410	747013	IGNORE_STEREO
753410	753411	IGNORE_STEREO
753410	753413	IGNORE_STEREO
753410	752314	IGNORE_STEREO
753410	752312	IGNORE_STEREO
753410	752313	IGNORE_STEREO
753410	753412	IGNORE_STEREO
753411	747013	IGNORE_STEREO
753411	753410	IGNORE_STEREO
753411	753413	IGNORE_STEREO
753411	752314	IGNORE_STEREO
753411	752312	IGNORE_STEREO
753411	752313	IGNORE_STEREO
753411	753412	IGNORE_STEREO
753413	747013	IGNORE_STEREO
753413	753410	IGNORE_STEREO
753413	753411	IGNORE_STEREO
753413	752314	IGNORE_STEREO
753413	752312	IGNORE_STEREO
753413	752313	IGNORE_STEREO
753413	753412	IGNORE_STEREO
752314	747013	IGNORE_STEREO
752314	753410	IGNORE_STEREO
752314	753411	IGNORE_STEREO
752314	753413	IGNORE_STEREO
752314	752312	IGNORE_STEREO
752314	752313	IGNORE_STEREO
752314	753412	IGNORE_STEREO
752312	747013	IGNORE_STEREO
752312	753410	IGNORE_STEREO
752312	753411	IGNORE_STEREO
752312	753413	IGNORE_STEREO
752312	752314	IGNORE_STEREO
752312	752313	IGNORE_STEREO
752312	753412	IGNORE_STEREO
752313	747013	IGNORE_STEREO
752313	753410	IGNORE_STEREO
752313	753411	IGNORE_STEREO
752313	753413	IGNORE_STEREO
752313	752314	IGNORE_STEREO
752313	752312	IGNORE_STEREO
752313	753412	IGNORE_STEREO
753412	747013	IGNORE_STEREO
753412	753410	IGNORE_STEREO
753412	753411	IGNORE_STEREO
753412	753413	IGNORE_STEREO
753412	752314	IGNORE_STEREO
753412	752312	IGNORE_STEREO
753412	752313	IGNORE_STEREO
750503	750504	IGNORE_STEREO
750504	750503	IGNORE_STEREO
750884	750628	IGNORE_STEREO
750628	750884	IGNORE_STEREO
751471	751486	IGNORE_STEREO
751486	751471	IGNORE_STEREO
751486	764189	IGNORE_STEREO
764189	751486	IGNORE_STEREO
746171	760077	IGNORE_STEREO
760077	746171	IGNORE_STEREO
746389	772925	IGNORE_STEREO
772925	746389	IGNORE_STEREO
750706	764209	IGNORE_STEREO
764209	750706	IGNORE_STEREO
751568	751569	IGNORE_STEREO
751569	751568	IGNORE_STEREO
751570	751571	IGNORE_STEREO
751571	751570	IGNORE_STEREO
750641	750647	IGNORE_STEREO
750647	750641	IGNORE_STEREO
750642	750644	IGNORE_STEREO
750644	750642	IGNORE_STEREO
750645	750643	IGNORE_STEREO
750643	750645	IGNORE_STEREO
750646	750648	IGNORE_STEREO
750648	750646	IGNORE_STEREO
751205	751206	IGNORE_STEREO
751206	751205	IGNORE_STEREO
751479	751483	IGNORE_STEREO
751483	751479	IGNORE_STEREO
745966	755770	IGNORE_STEREO
755770	745966	IGNORE_STEREO
745993	759224	IGNORE_STEREO
745993	762828	IGNORE_STEREO
759224	745993	IGNORE_STEREO
762828	745993	IGNORE_STEREO
748209	292268	IGNORE_STEREO
292268	748209	IGNORE_STEREO
749631	763369	IGNORE_STEREO
763369	749631	IGNORE_STEREO
749632	763368	IGNORE_STEREO
763368	749632	IGNORE_STEREO
749633	763367	IGNORE_STEREO
763367	749633	IGNORE_STEREO
749390	702366	IGNORE_STEREO
702366	749390	IGNORE_STEREO
751495	751496	IGNORE_STEREO
751496	751495	IGNORE_STEREO
748214	748213	IGNORE_STEREO
748213	748214	IGNORE_STEREO
748121	749227	IGNORE_STEREO
749227	748121	IGNORE_STEREO
751192	730084	IGNORE_STEREO
730084	751192	IGNORE_STEREO
751573	751572	IGNORE_STEREO
751572	751573	IGNORE_STEREO
749933	749934	IGNORE_STEREO
749934	749933	IGNORE_STEREO
750126	750127	IGNORE_STEREO
750127	750126	IGNORE_STEREO
750373	750374	IGNORE_STEREO
750374	750373	IGNORE_STEREO
755871	527017	IGNORE_STEREO
527017	755871	IGNORE_STEREO
755864	528986	IGNORE_STEREO
528986	755864	IGNORE_STEREO
758599	758600	IGNORE_STEREO
758599	758604	IGNORE_STEREO
758600	758599	IGNORE_STEREO
758600	758604	IGNORE_STEREO
758604	758599	IGNORE_STEREO
758604	758600	IGNORE_STEREO
759491	759494	IGNORE_STEREO
759494	759491	IGNORE_STEREO
759495	755921	IGNORE_STEREO
755921	759495	IGNORE_STEREO
759857	606869	IGNORE_STEREO
606869	759857	IGNORE_STEREO
759848	93758	IGNORE_STEREO
93758	759848	IGNORE_STEREO
759889	2511320	IGNORE_STEREO
2511320	759889	IGNORE_STEREO
760119	262202	IGNORE_STEREO
262202	760119	IGNORE_STEREO
753735	122417	IGNORE_STEREO
122417	753735	IGNORE_STEREO
751979	751980	IGNORE_STEREO
751980	751979	IGNORE_STEREO
757680	764488	IGNORE_STEREO
764488	757680	IGNORE_STEREO
758415	206525	IGNORE_STEREO
206525	758415	IGNORE_STEREO
758417	265326	IGNORE_STEREO
758417	692250	IGNORE_STEREO
265326	758417	IGNORE_STEREO
692250	758417	IGNORE_STEREO
751815	751816	IGNORE_STEREO
751816	751815	IGNORE_STEREO
752265	752266	IGNORE_STEREO
752265	751635	IGNORE_STEREO
752266	752265	IGNORE_STEREO
752266	751635	IGNORE_STEREO
751635	752265	IGNORE_STEREO
751635	752266	IGNORE_STEREO
752368	757127	IGNORE_STEREO
757127	752368	IGNORE_STEREO
753604	756646	IGNORE_STEREO
753605	756646	IGNORE_STEREO
756646	753604	IGNORE_STEREO
756646	753605	IGNORE_STEREO
752417	752418	IGNORE_STEREO
752418	752417	IGNORE_STEREO
751833	751835	IGNORE_STEREO
751835	751833	IGNORE_STEREO
752780	752781	IGNORE_STEREO
752781	752780	IGNORE_STEREO
751548	758465	IGNORE_STEREO
751548	757437	IGNORE_STEREO
758465	751548	IGNORE_STEREO
758465	757437	IGNORE_STEREO
757437	751548	IGNORE_STEREO
757437	758465	IGNORE_STEREO
752819	755401	IGNORE_STEREO
755401	752819	IGNORE_STEREO
754282	754278	IGNORE_STEREO
754278	754282	IGNORE_STEREO
754191	754190	IGNORE_STEREO
754190	754191	IGNORE_STEREO
753819	777217	IGNORE_STEREO
777217	753819	IGNORE_STEREO
755349	755350	IGNORE_STEREO
755350	755349	IGNORE_STEREO
754579	251698	IGNORE_STEREO
251698	754579	IGNORE_STEREO
753783	759542	IGNORE_STEREO
759542	753783	IGNORE_STEREO
753859	754719	IGNORE_STEREO
754719	753859	IGNORE_STEREO
758659	755767	IGNORE_STEREO
758659	717865	IGNORE_STEREO
755767	758659	IGNORE_STEREO
755767	717865	IGNORE_STEREO
755767	2504565	IGNORE_STEREO
717865	758659	IGNORE_STEREO
717865	755767	IGNORE_STEREO
717865	2504565	IGNORE_STEREO
2504565	755767	IGNORE_STEREO
2504565	717865	IGNORE_STEREO
758613	629476	IGNORE_STEREO
629476	758613	IGNORE_STEREO
629476	748298	IGNORE_STEREO
748298	629476	IGNORE_STEREO
758652	2509786	IGNORE_STEREO
2509786	758652	IGNORE_STEREO
758667	758255	IGNORE_STEREO
758667	122819	IGNORE_STEREO
758255	758667	IGNORE_STEREO
758255	122819	IGNORE_STEREO
122819	758667	IGNORE_STEREO
122819	758255	IGNORE_STEREO
754230	713204	IGNORE_STEREO
713204	754230	IGNORE_STEREO
754782	764221	IGNORE_STEREO
764221	754782	IGNORE_STEREO
755269	758119	IGNORE_STEREO
758119	755269	IGNORE_STEREO
755391	770711	IGNORE_STEREO
770711	755391	IGNORE_STEREO
755393	771098	IGNORE_STEREO
771098	755393	IGNORE_STEREO
758695	2503771	IGNORE_STEREO
2503771	758695	IGNORE_STEREO
756148	756168	IGNORE_STEREO
756168	756148	IGNORE_STEREO
758052	407041	IGNORE_STEREO
758052	741685	IGNORE_STEREO
407041	758052	IGNORE_STEREO
407041	741685	IGNORE_STEREO
741685	758052	IGNORE_STEREO
741685	407041	IGNORE_STEREO
761944	614828	IGNORE_STEREO
614828	761944	IGNORE_STEREO
758907	2506712	IGNORE_STEREO
758907	713563	IGNORE_STEREO
2506712	758907	IGNORE_STEREO
713563	758907	IGNORE_STEREO
758902	320631	IGNORE_STEREO
320631	758902	IGNORE_STEREO
755572	755578	IGNORE_STEREO
755572	755579	IGNORE_STEREO
755572	755577	IGNORE_STEREO
755578	755572	IGNORE_STEREO
755578	755579	IGNORE_STEREO
755578	755577	IGNORE_STEREO
755579	755572	IGNORE_STEREO
755579	755578	IGNORE_STEREO
755579	755577	IGNORE_STEREO
755577	755572	IGNORE_STEREO
755577	755578	IGNORE_STEREO
755577	755579	IGNORE_STEREO
756775	756777	IGNORE_STEREO
756777	756775	IGNORE_STEREO
756776	756778	IGNORE_STEREO
756778	756776	IGNORE_STEREO
763989	764007	IGNORE_STEREO
764007	763989	IGNORE_STEREO
754123	754124	IGNORE_STEREO
754124	754123	IGNORE_STEREO
754713	754717	IGNORE_STEREO
754717	754713	IGNORE_STEREO
758115	758117	IGNORE_STEREO
758117	758115	IGNORE_STEREO
758116	758118	IGNORE_STEREO
758118	758116	IGNORE_STEREO
756500	756497	IGNORE_STEREO
756497	756500	IGNORE_STEREO
755832	9567	IGNORE_STEREO
9567	755832	IGNORE_STEREO
756158	756167	IGNORE_STEREO
756167	756158	IGNORE_STEREO
758961	405831	IGNORE_STEREO
405831	758961	IGNORE_STEREO
758965	623442	IGNORE_STEREO
623442	758965	IGNORE_STEREO
758958	2509054	IGNORE_STEREO
2509054	758958	IGNORE_STEREO
759102	2500716	IGNORE_STEREO
2500716	759102	IGNORE_STEREO
758430	376675	IGNORE_STEREO
376675	758430	IGNORE_STEREO
758099	771118	IGNORE_STEREO
771118	758099	IGNORE_STEREO
758106	770853	IGNORE_STEREO
770853	758106	IGNORE_STEREO
758107	770883	IGNORE_STEREO
770883	758107	IGNORE_STEREO
757968	767157	IGNORE_STEREO
757968	767158	IGNORE_STEREO
757968	767159	IGNORE_STEREO
757968	767160	IGNORE_STEREO
757968	767161	IGNORE_STEREO
767157	757968	IGNORE_STEREO
767157	767158	IGNORE_STEREO
767157	767159	IGNORE_STEREO
767157	767160	IGNORE_STEREO
767157	767161	IGNORE_STEREO
767158	757968	IGNORE_STEREO
767158	767157	IGNORE_STEREO
767158	767159	IGNORE_STEREO
767158	767160	IGNORE_STEREO
767158	767161	IGNORE_STEREO
767159	757968	IGNORE_STEREO
767159	767157	IGNORE_STEREO
767159	767158	IGNORE_STEREO
767159	767160	IGNORE_STEREO
767159	767161	IGNORE_STEREO
767160	757968	IGNORE_STEREO
767160	767157	IGNORE_STEREO
767160	767158	IGNORE_STEREO
767160	767159	IGNORE_STEREO
